participant,epochs,SAT,condition
S7,2421,accuracy,Low
S7,2422,accuracy,Medium
S7,2423,accuracy,High
S7,2424,accuracy,Low
S7,2425,accuracy,High
S7,2426,accuracy,High
S7,2427,accuracy,High
S7,2432,accuracy,Low
S7,2433,accuracy,Low
S7,2434,accuracy,High
S7,2435,accuracy,Medium
S7,2436,accuracy,High
S7,2437,accuracy,High
S7,2438,accuracy,High
S7,2439,accuracy,Medium
S7,2440,accuracy,High
S7,2441,accuracy,High
S7,2442,accuracy,Medium
S7,2443,accuracy,Medium
S7,2444,accuracy,Medium
S7,2445,accuracy,Low
S7,2446,accuracy,Low
S8,306,speed,Low
S8,308,speed,Low
S8,309,speed,Medium
S8,310,speed,High
S8,312,speed,Low
S8,313,speed,High
S8,314,speed,Medium
S8,315,speed,High
S8,316,speed,Low
S8,317,speed,Low
S8,318,speed,High
S8,319,speed,Low
S8,320,speed,Low
S8,321,speed,Medium
S8,322,speed,Medium
S8,323,speed,Medium
S8,324,speed,Medium
S8,325,speed,Low
S8,326,speed,Medium
S8,327,speed,Medium
S8,328,speed,Medium
S8,329,speed,Low
S8,330,speed,Low
S8,331,speed,Medium
S8,332,speed,Medium
S8,333,speed,High
S8,334,speed,Low
S8,335,speed,Medium
S8,336,speed,Low
S8,337,speed,Low
S8,338,speed,High
S8,339,speed,High
S8,340,speed,Medium
S8,341,speed,High
S8,342,speed,High
S8,343,speed,Medium
S8,344,speed,High
S8,345,speed,Low
S8,346,speed,High
S8,347,speed,Medium
S8,348,speed,Low
S8,349,speed,Medium
S8,350,speed,High
S8,351,speed,Low
S8,352,speed,Low
S8,353,speed,Medium
S8,354,speed,High
S8,355,speed,High
S8,356,speed,High
S8,357,speed,Low
S8,358,speed,Medium
S8,359,speed,Medium
S8,360,speed,High
S8,361,speed,High
S8,362,speed,High
S8,363,speed,High
S8,364,speed,High
S8,366,speed,High
S8,367,speed,Medium
S8,368,speed,Low
S8,371,speed,High
S8,372,speed,Medium
S8,373,speed,High
S8,374,speed,Medium
S8,375,speed,Medium
S8,376,speed,High
S8,377,speed,High
S8,378,speed,High
S8,379,speed,Low
S8,380,speed,High
S8,381,speed,Medium
S8,382,speed,Medium
S8,383,speed,High
S8,395,speed,Low
S8,396,speed,Low
S8,397,speed,Low
S8,401,speed,Low
S8,403,speed,Low
S8,404,speed,Low
S8,405,speed,Medium
S8,406,speed,Low
S8,408,accuracy,High
S8,409,accuracy,Low
S8,410,accuracy,High
S8,411,accuracy,High
S8,412,accuracy,Medium
S8,413,accuracy,Medium
S8,414,accuracy,High
S8,415,accuracy,High
S8,416,accuracy,High
S8,417,accuracy,High
S8,418,accuracy,Medium
S8,419,accuracy,Medium
S8,420,accuracy,Medium
S8,421,accuracy,Medium
S8,422,accuracy,High
S8,423,accuracy,Medium
S8,424,accuracy,Medium
S8,425,accuracy,Medium
S8,426,accuracy,Medium
S8,427,accuracy,Medium
S8,428,accuracy,Medium
S8,429,accuracy,Low
S8,430,accuracy,High
S8,431,accuracy,Medium
S8,432,accuracy,Medium
S8,433,accuracy,Low
S8,434,accuracy,Medium
S8,435,accuracy,Medium
S8,436,accuracy,High
S8,437,accuracy,Medium
S8,438,accuracy,Low
S8,439,accuracy,Low
S8,440,accuracy,Low
S8,441,accuracy,Medium
S8,442,accuracy,Low
S8,443,accuracy,High
S8,444,accuracy,Medium
S8,445,accuracy,Medium
S8,446,accuracy,High
S8,447,accuracy,Low
S8,448,accuracy,Low
S8,449,accuracy,Low
S8,450,accuracy,Low
S8,451,accuracy,Low
S8,452,accuracy,Low
S8,453,accuracy,High
S8,454,accuracy,Medium
S8,455,accuracy,Low
S8,456,accuracy,Medium
S8,457,accuracy,Medium
S8,458,accuracy,Low
S8,459,accuracy,Low
S8,465,accuracy,Low
S8,468,accuracy,Low
S8,469,accuracy,Low
S8,470,accuracy,High
S8,471,accuracy,High
S8,472,accuracy,Medium
S8,473,accuracy,Low
S8,474,accuracy,High
S8,475,accuracy,Low
S8,476,accuracy,Medium
S8,477,accuracy,Low
S8,478,accuracy,High
S8,479,accuracy,High
S8,480,accuracy,Medium
S8,481,accuracy,Medium
S8,482,accuracy,Medium
S8,483,accuracy,Low
S8,484,accuracy,Low
S8,485,accuracy,Low
S8,486,accuracy,Low
S8,487,accuracy,Low
S8,488,accuracy,High
S8,489,accuracy,High
S8,490,accuracy,Low
S8,491,accuracy,Low
S8,492,accuracy,Low
S8,493,accuracy,Medium
S8,494,accuracy,High
S8,495,accuracy,Medium
S8,496,accuracy,Low
S8,497,accuracy,Low
S8,498,accuracy,Medium
S8,499,accuracy,Low
S8,500,accuracy,Low
S8,501,accuracy,Medium
S8,502,accuracy,Low
S8,503,accuracy,Medium
S8,504,accuracy,High
S8,505,accuracy,High
S8,506,accuracy,High
S8,507,accuracy,High
S8,508,accuracy,High
S8,515,accuracy,Low
S8,516,accuracy,Medium
S8,517,accuracy,Medium
S8,518,accuracy,Low
S8,519,accuracy,Low
S8,520,accuracy,High
S8,521,accuracy,High
S8,522,accuracy,Low
S8,523,accuracy,Low
S8,526,accuracy,Low
S8,527,accuracy,Low
S8,528,accuracy,High
S8,529,accuracy,High
S8,530,accuracy,Low
S8,531,accuracy,Low
S8,532,accuracy,Medium
S8,533,accuracy,Medium
S8,534,accuracy,Low
S8,535,accuracy,High
S8,536,accuracy,High
S8,537,accuracy,Low
S8,538,accuracy,Low
S8,539,accuracy,High
S8,540,accuracy,High
S8,541,accuracy,High
S8,542,accuracy,Medium
S8,543,accuracy,High
S8,544,accuracy,High
S8,545,accuracy,Medium
S8,546,accuracy,Low
S8,547,accuracy,High
S8,548,accuracy,Medium
S8,549,accuracy,Medium
S8,550,accuracy,High
S8,551,accuracy,Low
S8,552,accuracy,Low
S8,555,accuracy,Medium
S8,556,accuracy,Medium
S8,557,accuracy,High
S8,558,accuracy,Low
S8,559,accuracy,Medium
S8,560,accuracy,High
S8,561,accuracy,High
S8,562,accuracy,Low
S8,563,accuracy,Low
S8,564,accuracy,Low
S8,565,accuracy,High
S8,566,accuracy,Medium
S8,567,accuracy,High
S8,568,accuracy,Medium
S8,569,accuracy,High
S8,570,accuracy,High
S8,571,accuracy,Medium
S8,572,accuracy,Low
S8,573,accuracy,Medium
S8,574,accuracy,Medium
S8,575,accuracy,Low
S8,576,accuracy,Medium
S8,577,accuracy,High
S8,578,accuracy,High
S8,579,accuracy,High
S8,580,accuracy,Low
S8,581,accuracy,High
S8,582,accuracy,Medium
S8,583,accuracy,High
S8,584,accuracy,High
S8,585,accuracy,Medium
S8,586,accuracy,High
S8,587,accuracy,Medium
S8,591,accuracy,Medium
S8,592,accuracy,High
S8,593,accuracy,Low
S8,594,accuracy,Low
S8,595,accuracy,Low
S8,596,accuracy,Low
S8,597,accuracy,High
S8,598,accuracy,High
S8,599,accuracy,Low
S8,600,accuracy,Low
S8,601,accuracy,Medium
S8,602,accuracy,High
S8,603,accuracy,Low
S8,604,accuracy,High
S8,605,accuracy,High
S8,606,accuracy,High
S8,607,accuracy,High
S8,608,accuracy,Low
S8,609,accuracy,Low
S8,610,accuracy,Low
S8,918,accuracy,High
S8,919,accuracy,Low
S8,920,accuracy,Low
S8,921,accuracy,Medium
S8,922,accuracy,Medium
S8,923,accuracy,Low
S8,924,accuracy,Low
S8,925,accuracy,Low
S8,926,accuracy,Medium
S8,927,accuracy,Medium
S8,928,accuracy,Low
S8,929,accuracy,High
S8,930,accuracy,High
S8,931,accuracy,Medium
S8,932,accuracy,Medium
S8,933,accuracy,Medium
S8,934,accuracy,Low
S8,935,accuracy,Low
S8,936,accuracy,Medium
S8,937,accuracy,Medium
S8,938,accuracy,Medium
S8,939,accuracy,High
S8,940,accuracy,High
S8,941,accuracy,High
S8,942,accuracy,High
S8,945,accuracy,High
S8,946,accuracy,Medium
S8,947,accuracy,Low
S8,948,accuracy,Medium
S8,949,accuracy,High
S8,950,accuracy,Low
S8,951,accuracy,Medium
S8,952,accuracy,Medium
S8,953,accuracy,Low
S8,954,accuracy,High
S8,955,accuracy,High
S8,956,accuracy,High
S8,957,accuracy,Medium
S8,958,accuracy,High
S8,959,accuracy,High
S8,960,accuracy,Low
S8,962,accuracy,Medium
S8,963,accuracy,Low
S8,964,accuracy,Low
S8,965,accuracy,Low
S8,966,accuracy,Low
S8,967,accuracy,Medium
S8,968,accuracy,High
S8,969,accuracy,High
S8,970,accuracy,High
S8,971,accuracy,High
S8,972,accuracy,High
S8,974,accuracy,Medium
S8,975,accuracy,Low
S8,976,accuracy,Medium
S8,977,accuracy,Low
S8,978,accuracy,Medium
S8,979,accuracy,Medium
S8,980,accuracy,Medium
S8,981,accuracy,High
S8,982,accuracy,Low
S8,983,accuracy,Medium
S8,986,accuracy,Low
S8,987,accuracy,Medium
S8,988,accuracy,High
S8,989,accuracy,High
S8,990,accuracy,Low
S8,991,accuracy,High
S8,992,accuracy,High
S8,993,accuracy,Low
S8,994,accuracy,Medium
S8,995,accuracy,Medium
S8,996,accuracy,High
S8,997,accuracy,Low
S8,998,accuracy,High
S8,999,accuracy,Low
S8,1000,accuracy,Medium
S8,1001,accuracy,Low
S8,1002,accuracy,High
S8,1003,accuracy,Medium
S8,1004,accuracy,High
S8,1005,accuracy,Medium
S8,1007,accuracy,High
S8,1008,accuracy,Low
S8,1009,accuracy,Low
S8,1011,accuracy,Low
S8,1012,accuracy,Medium
S8,1014,accuracy,Medium
S8,1015,accuracy,High
S8,1016,accuracy,Medium
S8,1017,accuracy,High
S8,1018,accuracy,Medium
S8,1020,speed,Medium
S8,1021,speed,Medium
S8,1022,speed,Medium
S8,1023,speed,High
S8,1024,speed,High
S8,1025,speed,Low
S8,1026,speed,High
S8,1027,speed,Medium
S8,1028,speed,Medium
S8,1029,speed,High
S8,1030,speed,Low
S8,1031,speed,High
S8,1032,speed,High
S8,1033,speed,Medium
S8,1034,speed,High
S8,1035,speed,High
S8,1036,speed,Medium
S8,1037,speed,Medium
S8,1038,speed,High
S8,1039,speed,Medium
S8,1040,speed,Medium
S8,1041,speed,Medium
S8,1042,speed,Medium
S8,1043,speed,High
S8,1044,speed,High
S8,1045,speed,Low
S8,1046,speed,High
S8,1047,speed,Medium
S8,1048,speed,High
S8,1049,speed,High
S8,1050,speed,High
S8,1051,speed,Low
S8,1052,speed,Medium
S8,1053,speed,Low
S8,1054,speed,Low
S8,1055,speed,High
S8,1056,speed,High
S8,1057,speed,High
S8,1058,speed,Medium
S8,1059,speed,High
S8,1060,speed,Low
S8,1061,speed,High
S8,1062,speed,High
S8,1063,speed,Medium
S8,1064,speed,High
S8,1065,speed,High
S8,1066,speed,High
S8,1067,speed,High
S8,1068,speed,Medium
S8,1069,speed,High
S8,1070,speed,High
S8,1071,speed,High
S8,1072,speed,High
S8,1073,speed,High
S8,1074,speed,High
S8,1075,speed,Medium
S8,1076,speed,High
S8,1077,speed,High
S8,1078,speed,High
S8,1079,speed,Medium
S8,1080,speed,High
S8,1081,speed,Medium
S8,1082,speed,Medium
S8,1083,speed,Low
S8,1086,speed,High
S8,1087,speed,High
S8,1088,speed,High
S8,1089,speed,High
S8,1090,speed,Low
S8,1091,speed,Low
S8,1092,speed,High
S8,1093,speed,High
S8,1094,speed,High
S8,1095,speed,High
S8,1096,speed,Low
S8,1097,speed,High
S8,1098,speed,High
S8,1099,speed,Medium
S8,1100,speed,Medium
S8,1101,speed,Low
S8,1102,speed,Medium
S8,1103,speed,Medium
S8,1105,speed,Medium
S8,1106,speed,Medium
S8,1107,speed,Medium
S8,1108,speed,Medium
S8,1109,speed,Low
S8,1112,speed,Low
S8,1113,speed,High
S8,1114,speed,Medium
S8,1115,speed,Medium
S8,1116,speed,Medium
S8,1117,speed,High
S8,1118,speed,Medium
S8,1119,speed,Medium
S8,1120,speed,Medium
S8,1122,speed,Low
S8,1123,speed,Medium
S8,1125,speed,High
S8,1127,speed,Low
S8,1129,speed,Low
S8,1130,speed,Medium
S8,1131,speed,High
S8,1132,speed,Medium
S8,1133,speed,High
S8,1134,speed,High
S8,1135,speed,Low
S8,1136,speed,High
S8,1137,speed,Low
S8,1138,speed,High
S8,1139,speed,High
S8,1140,speed,Medium
S8,1141,speed,Low
S8,1142,speed,Medium
S8,1143,speed,Medium
S8,1144,speed,High
S8,1145,speed,High
S8,1146,speed,High
S8,1147,speed,High
S8,1148,speed,High
S8,1149,speed,High
S8,1150,speed,Medium
S8,1151,speed,Medium
S8,1152,speed,Medium
S8,1153,speed,Medium
S8,1154,speed,Medium
S8,1155,speed,High
S8,1156,speed,High
S8,1157,speed,High
S8,1158,speed,High
S8,1159,speed,High
S8,1160,speed,Low
S8,1161,speed,High
S8,1162,speed,High
S8,1163,speed,High
S8,1164,speed,High
S8,1165,speed,High
S8,1166,speed,High
S8,1167,speed,High
S8,1168,speed,High
S8,1169,speed,High
S8,1170,speed,Low
S8,1172,speed,Medium
S8,1173,speed,Low
S8,1175,speed,High
S8,1176,speed,Low
S8,1177,speed,Low
S8,1178,speed,Low
S8,1179,speed,Low
S8,1180,speed,Low
S8,1181,speed,Low
S8,1182,speed,Low
S8,1184,speed,High
S8,1185,speed,Medium
S8,1186,speed,Medium
S8,1187,speed,Low
S8,1188,speed,Low
S8,1189,speed,Medium
S8,1190,speed,Medium
S8,1191,speed,Medium
S8,1202,speed,Low
S8,1206,speed,Low
S8,1210,speed,Low
S8,1212,speed,High
S8,1213,speed,Medium
S8,1214,speed,Medium
S8,1215,speed,Medium
S8,1216,speed,Low
S8,1217,speed,Medium
S8,1219,speed,Low
S8,1530,speed,High
S8,1531,speed,High
S8,1532,speed,High
S8,1533,speed,Low
S8,1534,speed,Low
S8,1535,speed,Low
S8,1536,speed,Medium
S8,1537,speed,Medium
S8,1538,speed,Low
S8,1539,speed,Low
S8,1540,speed,Low
S8,1541,speed,Low
S8,1543,speed,Low
S8,1544,speed,Low
S8,1545,speed,Medium
S8,1546,speed,Low
S8,1547,speed,Low
S8,1548,speed,Low
S8,1549,speed,Medium
S8,1550,speed,Low
S8,1551,speed,Low
S8,1552,speed,Medium
S8,1553,speed,Medium
S8,1554,speed,Low
S8,1555,speed,High
S8,1556,speed,Medium
S8,1557,speed,Low
S8,1558,speed,High
S8,1559,speed,Medium
S8,1560,speed,High
S8,1561,speed,High
S8,1562,speed,Medium
S8,1563,speed,Medium
S8,1564,speed,Medium
S8,1565,speed,High
S8,1566,speed,Medium
S8,1567,speed,Medium
S8,1568,speed,High
S8,1569,speed,Medium
S8,1570,speed,Low
S8,1571,speed,Low
S8,1572,speed,Medium
S8,1573,speed,High
S8,1574,speed,Medium
S8,1575,speed,Low
S8,1576,speed,Medium
S8,1577,speed,High
S8,1578,speed,High
S8,1579,speed,Medium
S8,1580,speed,High
S8,1581,speed,Low
S8,1582,speed,Medium
S8,1583,speed,Low
S8,1584,speed,High
S8,1585,speed,Low
S8,1586,speed,Low
S8,1587,speed,Medium
S8,1588,speed,Low
S8,1589,speed,Low
S8,1590,speed,Low
S8,1591,speed,Medium
S8,1592,speed,Medium
S8,1593,speed,Low
S8,1594,speed,Medium
S8,1595,speed,Low
S8,1596,speed,Medium
S8,1597,speed,High
S8,1598,speed,High
S8,1599,speed,Medium
S8,1600,speed,Medium
S8,1601,speed,Medium
S8,1602,speed,Low
S8,1603,speed,Medium
S8,1605,speed,Medium
S8,1606,speed,Low
S8,1607,speed,Low
S8,1608,speed,Low
S8,1612,speed,Low
S8,1613,speed,Low
S8,1614,speed,High
S8,1615,speed,Medium
S8,1616,speed,High
S8,1618,speed,Medium
S8,1619,speed,High
S8,1620,speed,Low
S8,1621,speed,Medium
S8,1622,speed,High
S8,1623,speed,High
S8,1624,speed,High
S8,1625,speed,Low
S8,1626,speed,Medium
S8,1627,speed,Medium
S8,1628,speed,High
S8,1629,speed,Medium
S8,1630,speed,Medium
S8,1632,accuracy,Medium
S8,1633,accuracy,Medium
S8,1634,accuracy,Low
S8,1635,accuracy,Medium
S8,1636,accuracy,High
S8,1637,accuracy,Medium
S8,1638,accuracy,Medium
S8,1639,accuracy,High
S8,1640,accuracy,High
S8,1641,accuracy,Medium
S8,1642,accuracy,High
S8,1643,accuracy,Medium
S8,1644,accuracy,Medium
S8,1645,accuracy,High
S8,1646,accuracy,Medium
S8,1647,accuracy,High
S8,1648,accuracy,High
S8,1649,accuracy,High
S8,1650,accuracy,Medium
S8,1651,accuracy,High
S8,1652,accuracy,Low
S8,1653,accuracy,High
S8,1654,accuracy,Medium
S8,1655,accuracy,Low
S8,1656,accuracy,Low
S8,1657,accuracy,Medium
S8,1658,accuracy,High
S8,1661,accuracy,High
S8,1662,accuracy,Medium
S8,1663,accuracy,Low
S8,1664,accuracy,Medium
S8,1665,accuracy,High
S8,1666,accuracy,Low
S8,1667,accuracy,Medium
S8,1668,accuracy,High
S8,1669,accuracy,Low
S8,1670,accuracy,Medium
S8,1671,accuracy,Medium
S8,1672,accuracy,Medium
S8,1673,accuracy,Medium
S8,1674,accuracy,Medium
S8,1675,accuracy,High
S8,1676,accuracy,High
S8,1677,accuracy,Low
S8,1678,accuracy,Medium
S8,1679,accuracy,Medium
S8,1680,accuracy,High
S8,1681,accuracy,High
S8,1682,accuracy,High
S8,1683,accuracy,High
S8,1684,accuracy,Medium
S8,1685,accuracy,Medium
S8,1686,accuracy,Medium
S8,1687,accuracy,Low
S8,1688,accuracy,Medium
S8,1689,accuracy,High
S8,1690,accuracy,Low
S8,1691,accuracy,High
S8,1692,accuracy,Medium
S8,1693,accuracy,High
S8,1694,accuracy,High
S8,1695,accuracy,High
S8,1696,accuracy,Medium
S8,1697,accuracy,High
S8,1698,accuracy,Low
S8,1699,accuracy,High
S8,1700,accuracy,Medium
S8,1701,accuracy,Low
S8,1702,accuracy,Medium
S8,1703,accuracy,Low
S8,1704,accuracy,Medium
S8,1705,accuracy,Medium
S8,1706,accuracy,Medium
S8,1707,accuracy,Medium
S8,1708,accuracy,High
S8,1709,accuracy,Low
S8,1710,accuracy,Low
S8,1711,accuracy,Medium
S8,1712,accuracy,Low
S8,1713,accuracy,Medium
S8,1714,accuracy,Medium
S8,1715,accuracy,Medium
S8,1716,accuracy,Low
S8,1717,accuracy,Low
S8,1718,accuracy,Medium
S8,1719,accuracy,High
S8,1720,accuracy,Medium
S8,1721,accuracy,High
S8,1722,accuracy,High
S8,1723,accuracy,Medium
S8,1724,accuracy,Low
S8,1725,accuracy,Medium
S8,1726,accuracy,Medium
S8,1727,accuracy,Medium
S8,1728,accuracy,Low
S8,1729,accuracy,High
S8,1730,accuracy,Low
S8,1731,accuracy,Medium
S8,1732,accuracy,Medium
S8,1734,accuracy,High
S8,1735,accuracy,Low
S8,1736,accuracy,Low
S8,1737,accuracy,Medium
S8,1738,accuracy,High
S8,1739,accuracy,Medium
S8,1740,accuracy,Low
S8,1741,accuracy,High
S8,1742,accuracy,High
S8,1743,accuracy,Medium
S8,1744,accuracy,Low
S8,1745,accuracy,Low
S8,1746,accuracy,Low
S8,1747,accuracy,High
S8,1748,accuracy,Low
S8,1749,accuracy,Low
S8,1750,accuracy,Low
S8,1751,accuracy,Low
S8,1752,accuracy,Low
S8,1753,accuracy,Medium
S8,1754,accuracy,Low
S8,1755,accuracy,Low
S8,1756,accuracy,Medium
S8,1757,accuracy,High
S8,1758,accuracy,High
S8,1761,accuracy,Medium
S8,1762,accuracy,High
S8,1763,accuracy,High
S8,1764,accuracy,Medium
S8,1765,accuracy,Medium
S8,1767,accuracy,Medium
S8,1768,accuracy,High
S8,1769,accuracy,Medium
S8,1770,accuracy,High
S8,1771,accuracy,High
S8,1772,accuracy,High
S8,1773,accuracy,Medium
S8,1774,accuracy,Low
S8,1775,accuracy,High
S8,1776,accuracy,High
S8,1777,accuracy,High
S8,1778,accuracy,Low
S8,1779,accuracy,Low
S8,1780,accuracy,High
S8,1781,accuracy,Medium
S8,1782,accuracy,Medium
S8,1783,accuracy,Medium
S8,1784,accuracy,Medium
S8,1786,accuracy,High
S8,1787,accuracy,High
S8,1789,accuracy,High
S8,1790,accuracy,High
S8,1791,accuracy,Medium
S8,1792,accuracy,High
S8,1793,accuracy,High
S8,1794,accuracy,Low
S8,1795,accuracy,High
S8,1796,accuracy,High
S8,1797,accuracy,Low
S8,1798,accuracy,Medium
S8,1799,accuracy,High
S8,1800,accuracy,Medium
S8,1801,accuracy,Medium
S8,1802,accuracy,Low
S8,1803,accuracy,Medium
S8,1804,accuracy,Medium
S8,1805,accuracy,Low
S8,1806,accuracy,Low
S8,1807,accuracy,Low
S8,1808,accuracy,Medium
S8,1809,accuracy,Low
S8,1810,accuracy,Low
S8,1811,accuracy,Low
S8,1812,accuracy,Low
S8,1813,accuracy,Low
S8,1814,accuracy,Low
S8,1815,accuracy,High
S8,1816,accuracy,Medium
S8,1817,accuracy,High
S8,1818,accuracy,High
S8,1819,accuracy,High
S8,1820,accuracy,High
S8,1821,accuracy,High
S8,1822,accuracy,High
S8,1824,accuracy,Medium
S8,1825,accuracy,Low
S8,1826,accuracy,Low
S8,1827,accuracy,Low
S8,1828,accuracy,Low
S8,1829,accuracy,Low
S8,1830,accuracy,High
S8,1831,accuracy,Low
S8,1832,accuracy,High
S8,1833,accuracy,Medium
S8,1834,accuracy,High
S8,2142,accuracy,Medium
S8,2143,accuracy,Low
S8,2144,accuracy,Medium
S8,2145,accuracy,High
S8,2146,accuracy,High
S8,2147,accuracy,Low
S8,2148,accuracy,Low
S8,2149,accuracy,Low
S8,2150,accuracy,Low
S8,2151,accuracy,Medium
S8,2152,accuracy,High
S8,2153,accuracy,Low
S8,2154,accuracy,Medium
S8,2155,accuracy,High
S8,2156,accuracy,Medium
S8,2157,accuracy,Medium
S8,2158,accuracy,Low
S8,2159,accuracy,Low
S8,2160,accuracy,High
S8,2161,accuracy,Low
S8,2162,accuracy,Medium
S8,2163,accuracy,High
S8,2164,accuracy,Medium
S8,2165,accuracy,Low
S8,2166,accuracy,Low
S8,2167,accuracy,Low
S8,2168,accuracy,Low
S8,2169,accuracy,High
S8,2170,accuracy,High
S8,2171,accuracy,Low
S8,2172,accuracy,Low
S8,2173,accuracy,Low
S8,2174,accuracy,Low
S8,2175,accuracy,High
S8,2176,accuracy,High
S8,2177,accuracy,Low
S8,2179,accuracy,Medium
S8,2180,accuracy,Low
S8,2181,accuracy,Low
S8,2182,accuracy,Low
S8,2183,accuracy,High
S8,2184,accuracy,Low
S8,2185,accuracy,Low
S8,2186,accuracy,Medium
S8,2187,accuracy,Low
S8,2188,accuracy,High
S8,2189,accuracy,Medium
S8,2190,accuracy,Low
S8,2191,accuracy,Low
S8,2192,accuracy,Low
S8,2193,accuracy,Medium
S8,2194,accuracy,High
S8,2195,accuracy,Low
S8,2196,accuracy,High
S8,2197,accuracy,Medium
S8,2198,accuracy,High
S8,2199,accuracy,High
S8,2200,accuracy,High
S8,2201,accuracy,Medium
S8,2202,accuracy,High
S8,2203,accuracy,High
S8,2204,accuracy,High
S8,2205,accuracy,Medium
S8,2206,accuracy,Medium
S8,2207,accuracy,Low
S8,2208,accuracy,Low
S8,2209,accuracy,High
S8,2210,accuracy,Low
S8,2211,accuracy,Low
S8,2212,accuracy,High
S8,2213,accuracy,Medium
S8,2214,accuracy,Low
S8,2215,accuracy,Medium
S8,2216,accuracy,Low
S8,2217,accuracy,Medium
S8,2218,accuracy,Medium
S8,2219,accuracy,Medium
S8,2220,accuracy,Low
S8,2221,accuracy,High
S8,2222,accuracy,High
S8,2223,accuracy,High
S8,2224,accuracy,High
S8,2225,accuracy,Medium
S8,2226,accuracy,Medium
S8,2229,accuracy,Medium
S8,2230,accuracy,High
S8,2231,accuracy,Low
S8,2232,accuracy,Low
S8,2233,accuracy,Medium
S8,2234,accuracy,Medium
S8,2237,accuracy,High
S8,2238,accuracy,Medium
S8,2239,accuracy,Medium
S8,2240,accuracy,Low
S8,2241,accuracy,Medium
S8,2242,accuracy,Low
S8,2244,speed,Low
S8,2245,speed,High
S8,2247,speed,High
S8,2248,speed,Low
S8,2249,speed,Medium
S8,2251,speed,Medium
S8,2254,speed,Medium
S8,2255,speed,Low
S8,2256,speed,Low
S8,2257,speed,Low
S8,2258,speed,Medium
S8,2259,speed,Medium
S8,2262,speed,Low
S8,2263,speed,Low
S8,2267,speed,Low
S8,2268,speed,Low
S8,2270,speed,Low
S8,2271,speed,Medium
S8,2272,speed,Low
S8,2274,speed,Medium
S8,2275,speed,Low
S8,2276,speed,Medium
S8,2277,speed,Medium
S8,2278,speed,Low
S8,2279,speed,Medium
S8,2280,speed,Low
S8,2281,speed,High
S8,2282,speed,Low
S8,2283,speed,Low
S8,2284,speed,Medium
S8,2286,speed,Low
S8,2288,speed,Low
S8,2289,speed,Medium
S8,2290,speed,Low
S8,2291,speed,Low
S8,2292,speed,Low
S8,2293,speed,Low
S8,2294,speed,Medium
S8,2295,speed,High
S8,2296,speed,High
S8,2297,speed,High
S8,2298,speed,High
S8,2299,speed,High
S8,2300,speed,High
S8,2301,speed,High
S8,2302,speed,Medium
S8,2303,speed,Low
S8,2304,speed,High
S8,2305,speed,Low
S8,2306,speed,High
S8,2307,speed,High
S8,2308,speed,Medium
S8,2309,speed,Medium
S8,2310,speed,High
S8,2311,speed,High
S8,2312,speed,Low
S8,2315,speed,Low
S8,2316,speed,Low
S8,2317,speed,Medium
S8,2318,speed,Medium
S8,2323,speed,Low
S8,2324,speed,High
S8,2325,speed,Medium
S8,2326,speed,High
S8,2327,speed,Medium
S8,2328,speed,Medium
S8,2329,speed,High
S8,2330,speed,Medium
S8,2331,speed,Medium
S8,2332,speed,Low
S8,2333,speed,Medium
S8,2334,speed,Medium
S8,2335,speed,Medium
S8,2336,speed,Low
S8,2337,speed,Medium
S8,2338,speed,Low
S8,2339,speed,Medium
S8,2340,speed,Medium
S8,2341,speed,Medium
S8,2342,speed,High
S8,2343,speed,Low
S8,2344,speed,High
S8,2346,speed,High
S8,2347,speed,Low
S8,2348,speed,Medium
S8,2349,speed,Low
S8,2350,speed,Low
S8,2351,speed,Low
S8,2352,speed,Medium
S8,2353,speed,Medium
S8,2354,speed,Low
S8,2355,speed,Low
S8,2356,speed,Medium
S8,2357,speed,Medium
S8,2358,speed,Medium
S8,2359,speed,Low
S8,2360,speed,Medium
S8,2361,speed,Low
S8,2362,speed,High
S8,2363,speed,Low
S8,2364,speed,High
S8,2365,speed,Low
S8,2366,speed,High
S8,2367,speed,Medium
S8,2368,speed,Low
S8,2370,speed,Low
S8,2371,speed,Low
S8,2372,speed,Medium
S8,2373,speed,High
S8,2374,speed,Medium
S8,2375,speed,High
S8,2376,speed,High
S8,2377,speed,High
S8,2378,speed,Medium
S8,2379,speed,High
S8,2380,speed,High
S8,2381,speed,High
S8,2382,speed,High
S8,2383,speed,High
S8,2384,speed,High
S8,2385,speed,Medium
S8,2386,speed,Medium
S8,2387,speed,High
S8,2388,speed,High
S8,2389,speed,Medium
S8,2390,speed,High
S8,2391,speed,High
S8,2392,speed,High
S8,2393,speed,High
S8,2395,speed,High
S8,2397,speed,Medium
S8,2398,speed,Low
S8,2399,speed,Low
S8,2400,speed,Low
S8,2401,speed,Low
S8,2402,speed,Low
S8,2403,speed,Low
S8,2404,speed,Low
S8,2405,speed,Medium
S8,2406,speed,Medium
S8,2407,speed,Medium
S8,2408,speed,Low
S8,2409,speed,Low
S8,2410,speed,Medium
S8,2411,speed,Low
S8,2412,speed,Low
S8,2413,speed,Low
S8,2415,speed,Medium
S8,2416,speed,Low
S8,2417,speed,Low
S8,2418,speed,High
S8,2419,speed,Medium
